set_id,set_name,set_logo,set_symbol,set_tcgOnline,set_releaseDate,set_boosters,illustrator,rarity,category,dexId,hp,evolveFrom,description,level,stage,suffix,item,abilities,weaknesses,resistances,retreat,effect,trainerType,energyType,regulationMark,id,localId,name,image,boosters,image_url,image_path,variants_normal,variants_reverse,variants_holo,variants_firstEdition,variants_wPromo,types,attacks
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Yuu Nishida,Uncommon,Trainer,,,,,,,,,,,,,"You can use this card only if your opponent has 2 or fewer Prize cards remaining.

Choose 1 of your Pokémon in play. During your opponent's next turn, prevent all damage from and effects of attacks done to that Pokémon by your opponent's Pokémon ex.",Supporter,,I,me02.5-180,180,Acerola's Mischief,https://assets.tcgdex.net/en/me/me02.5/180,,https://assets.tcgdex.net/en/me/me02.5/180/low.png,images/2026-01-30_me02.5_me02.5-180_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Studio Bora Inc.,Uncommon,Trainer,,,,,,,,,,,,,The Retreat Cost of the Pokémon this card is attached to is {C}{C} less.,Tool,,I,me02.5-181,181,Air Balloon,https://assets.tcgdex.net/en/me/me02.5/181,,https://assets.tcgdex.net/en/me/me02.5/181/low.png,images/2026-01-30_me02.5_me02.5-181_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Sanosuke Sakuma,Uncommon,Trainer,,,,,,,,,,,,,"You can use this card only if you have N's Darmanitan, N's Zoroark ex, N's Vanilluxe, N's Klinklang, N's Reshiram, and N's Zekrom in play.

During this turn, if your opponent's Active Pokémon is Knocked Out by damage from an attack used by your N's Pokémon, take 3 more Prize cards.",Supporter,,I,me02.5-182,182,Anthea & Concordia,https://assets.tcgdex.net/en/me/me02.5/182,,https://assets.tcgdex.net/en/me/me02.5/182/low.png,images/2026-01-30_me02.5_me02.5-182_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,akagi,Uncommon,Trainer,,,,,,,,,,,,,Switch in 1 of your opponent's Benched Pokémon to the Active Spot.,Supporter,,I,me02.5-183,183,Boss's Orders,https://assets.tcgdex.net/en/me/me02.5/183,,https://assets.tcgdex.net/en/me/me02.5/183/low.png,images/2026-01-30_me02.5_me02.5-183_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,AYUMI ODASHIMA,Common,Trainer,,,,,,,,,,,,,"Search your deck for up to 2 Basic Pokémon with 70 HP or less and put them onto your Bench. Then, shuffle your deck.",Item,,H,me02.5-184,184,Buddy-Buddy Poffin,https://assets.tcgdex.net/en/me/me02.5/184,,https://assets.tcgdex.net/en/me/me02.5/184/low.png,images/2026-01-30_me02.5_me02.5-184_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Naoki Saito,Uncommon,Trainer,,,,,,,,,,,,,"You can use this card only if you discard another card from your hand.

Search your deck for up to 4 {L} Pokémon, reveal them, and put them into your hand. Then, shuffle your deck.",Supporter,,I,me02.5-185,185,Canari,https://assets.tcgdex.net/en/me/me02.5/185,,https://assets.tcgdex.net/en/me/me02.5/185/low.png,images/2026-01-30_me02.5_me02.5-185_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Toyste Beach,Common,Trainer,,,,,,,,,,,,,"If you have more Prize cards remaining than your opponent, attacks used by the Pokémon this card is attached to cost {C} less.",Tool,,H,me02.5-186,186,Counter Gain,https://assets.tcgdex.net/en/me/me02.5/186,,https://assets.tcgdex.net/en/me/me02.5/186/low.png,images/2026-01-30_me02.5_me02.5-186_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Toyste Beach,Uncommon,Trainer,,,,,,,,,,,,,"Search your deck for a Basic {F} Energy card or a Basic {F} Pokémon, reveal it, and put it into your hand. Then, shuffle your deck.",Item,,I,me02.5-187,187,Fighting Gong,https://assets.tcgdex.net/en/me/me02.5/187,,https://assets.tcgdex.net/en/me/me02.5/187/low.png,images/2026-01-30_me02.5_me02.5-187_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,AYUMI ODASHIMA,Uncommon,Trainer,,,,,,,,,,,,,"Each player's {G} Pokémon can evolve into {G} Pokémon during the turn they play those Pokémon, except during their first turn.",Stadium,,I,me02.5-188,188,Forest of Vitality,https://assets.tcgdex.net/en/me/me02.5/188,,https://assets.tcgdex.net/en/me/me02.5/188/low.png,images/2026-01-30_me02.5_me02.5-188_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Toyste Beach,Common,Trainer,,,,,,,,,,,,,"You can use this card only if you have any Tera Pokémon in play.

Choose up to 2 of your Benched {C} Pokémon and attach a Basic Energy card from your discard pile to each of them.",Item,,H,me02.5-189,189,Glass Trumpet,https://assets.tcgdex.net/en/me/me02.5/189,,https://assets.tcgdex.net/en/me/me02.5/189/low.png,images/2026-01-30_me02.5_me02.5-189_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,yuu,Uncommon,Trainer,,,,,,,,,,,,,"You can use this card only if you discard another card from your hand.

Draw cards until you have 6 cards in your hand.",Supporter,,I,me02.5-190,190,Iris's Fighting Spirit,https://assets.tcgdex.net/en/me/me02.5/190,,https://assets.tcgdex.net/en/me/me02.5/190/low.png,images/2026-01-30_me02.5_me02.5-190_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Studio Bora Inc.,Uncommon,Trainer,,,,,,,,,,,,,Attacks used by the Pikachu ex this card is attached to do 50 more damage to your opponent's Active Pokémon ex (before applying Weakness and Resistance).,Tool,,I,me02.5-191,191,Light Ball,https://assets.tcgdex.net/en/me/me02.5/191,,https://assets.tcgdex.net/en/me/me02.5/191/low.png,images/2026-01-30_me02.5_me02.5-191_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Atsushi Furusawa,Uncommon,Trainer,,,,,,,,,,,,,"Shuffle your hand into your deck. Then, draw 6 cards. If you have exactly 6 Prize cards remaining, draw 8 cards instead.",Supporter,,I,me02.5-192,192,Lillie's Determination,https://assets.tcgdex.net/en/me/me02.5/192,,https://assets.tcgdex.net/en/me/me02.5/192/low.png,images/2026-01-30_me02.5_me02.5-192_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,inose yukie,Common,Trainer,,,,,,,,,,,,,"Search your deck for a Mega Evolution Pokémon ex, reveal it, and put it into your hand. Then, shuffle your deck.",Item,,I,me02.5-193,193,Mega Signal,https://assets.tcgdex.net/en/me/me02.5/193,,https://assets.tcgdex.net/en/me/me02.5/193/low.png,images/2026-01-30_me02.5_me02.5-193_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,AYUMI ODASHIMA,Uncommon,Trainer,,,,,,,,,,,,,"Once during each player's turn, that player may discard an Energy card from their hand in order to draw cards until they have as many cards in their hand as they have {P} Pokémon in play.",Stadium,,I,me02.5-194,194,Mystery Garden,https://assets.tcgdex.net/en/me/me02.5/194,,https://assets.tcgdex.net/en/me/me02.5/194/low.png,images/2026-01-30_me02.5_me02.5-194_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Toyste Beach,Uncommon,Trainer,,,,,,,,,,,,,Attach a Basic Energy card from your discard pile to 1 of your Benched N's Pokémon.,Item,,I,me02.5-195,195,N's PP Up,https://assets.tcgdex.net/en/me/me02.5/195,,https://assets.tcgdex.net/en/me/me02.5/195/low.png,images/2026-01-30_me02.5_me02.5-195_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Toyste Beach,Common,Trainer,,,,,,,,,,,,,Put a Pokémon or a Basic Energy card from your discard pile into your hand.,Item,,H,me02.5-196,196,Night Stretcher,https://assets.tcgdex.net/en/me/me02.5/196,,https://assets.tcgdex.net/en/me/me02.5/196/low.png,images/2026-01-30_me02.5_me02.5-196_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Takashi Yamaguchi,Uncommon,Trainer,,,,,,,,,,,,,Attacks used by each Tera Pokémon in play (both yours and your opponent's) cost {C} more.,Stadium,,I,me02.5-197,197,Nighttime Mine,https://assets.tcgdex.net/en/me/me02.5/197,,https://assets.tcgdex.net/en/me/me02.5/197/low.png,images/2026-01-30_me02.5_me02.5-197_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Studio Bora Inc.,Common,Trainer,,,,,,,,,,,,,"Search your deck for a Pokémon that doesn't have a Rule Box, reveal it, and put it into your hand. Then, shuffle your deck. (Pokémon ex, Pokémon V, etc. have Rule Boxes.)",Item,,J,me02.5-198,198,Poké Pad,https://assets.tcgdex.net/en/me/me02.5/198,,https://assets.tcgdex.net/en/me/me02.5/198/low.png,images/2026-01-30_me02.5_me02.5-198_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Toyste Beach,Uncommon,Trainer,,,,,,,,,,,,,"During this turn, attacks used by your {F} Pokémon do 30 more damage to your opponent's Active Pokémon (before applying Weakness and Resistance).",Item,,I,me02.5-199,199,Premium Power Pro,https://assets.tcgdex.net/en/me/me02.5/199,,https://assets.tcgdex.net/en/me/me02.5/199/low.png,images/2026-01-30_me02.5_me02.5-199_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Hideki Ishikawa,Common,Trainer,,,,,,,,,,,,,"Switch your Active Pokémon with 1 of your Benched Pokémon. If you do, draw cards until you have 5 cards in your hand.",Supporter,,H,me02.5-200,200,Surfer,https://assets.tcgdex.net/en/me/me02.5/200,,https://assets.tcgdex.net/en/me/me02.5/200/low.png,images/2026-01-30_me02.5_me02.5-200_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Hideki Ishikawa,Uncommon,Trainer,,,,,,,,,,,,,"You can use this card only if any of your Team Rocket's Pokémon were Knocked Out during your opponent's last turn.

Each player shuffles their hand into their deck. Then, you draw 5 cards, and your opponent draws 3 cards.",Supporter,,I,me02.5-201,201,Team Rocket's Archer,https://assets.tcgdex.net/en/me/me02.5/201,,https://assets.tcgdex.net/en/me/me02.5/201/low.png,images/2026-01-30_me02.5_me02.5-201_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,hncl,Uncommon,Trainer,,,,,,,,,,,,,"Draw cards until you have 5 cards in your hand. If all of your Pokémon in play are Team Rocket's Pokémon, draw cards until you have 8 cards in your hand instead.",Supporter,,I,me02.5-202,202,Team Rocket's Ariana,https://assets.tcgdex.net/en/me/me02.5/202,,https://assets.tcgdex.net/en/me/me02.5/202/low.png,images/2026-01-30_me02.5_me02.5-202_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,imoniii,Uncommon,Trainer,,,,,,,,,,,,,"Once during each player's turn, if they played a Supporter card that has ""Team Rocket"" in its name from their hand this turn, they may draw 2 cards.",Stadium,,I,me02.5-203,203,Team Rocket's Factory,https://assets.tcgdex.net/en/me/me02.5/203,,https://assets.tcgdex.net/en/me/me02.5/203/low.png,images/2026-01-30_me02.5_me02.5-203_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,DOM,Uncommon,Trainer,,,,,,,,,,,,,"Switch your Active Team Rocket's Pokémon with 1 of your Benched Team Rocket's Pokémon. If you do, switch in 1 of your opponent's Benched Pokémon to the Active Spot.",Supporter,,I,me02.5-204,204,Team Rocket's Giovanni,https://assets.tcgdex.net/en/me/me02.5/204,,https://assets.tcgdex.net/en/me/me02.5/204/low.png,images/2026-01-30_me02.5_me02.5-204_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Toyste Beach,Uncommon,Trainer,,,,,,,,,,,,,"Flip a coin. If heads, search your deck for an Evolution Team Rocket's Pokémon, reveal it, and put it into your hand. If tails, search your deck for a Basic Team Rocket's Pokémon, reveal it, and put it into your hand. Then, shuffle your deck.",Item,,I,me02.5-205,205,Team Rocket's Great Ball,https://assets.tcgdex.net/en/me/me02.5/205,,https://assets.tcgdex.net/en/me/me02.5/205/low.png,images/2026-01-30_me02.5_me02.5-205_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Toyste Beach,Uncommon,Trainer,,,,,,,,,,,,,"If the Team Rocket's Pokémon this card is attached to is in the Active Spot and is damaged by an attack from your opponent's Pokémon (even if this Team Rocket's Pokémon is Knocked Out), the Attacking Pokémon is now Asleep.",Tool,,I,me02.5-206,206,Team Rocket's Hypnotizer,https://assets.tcgdex.net/en/me/me02.5/206,,https://assets.tcgdex.net/en/me/me02.5/206/low.png,images/2026-01-30_me02.5_me02.5-206_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,GOSSAN,Uncommon,Trainer,,,,,,,,,,,,,"Search your deck for a Trainer card, reveal it, and put it into your hand. Then, shuffle your deck.",Supporter,,I,me02.5-207,207,Team Rocket's Petrel,https://assets.tcgdex.net/en/me/me02.5/207,,https://assets.tcgdex.net/en/me/me02.5/207/low.png,images/2026-01-30_me02.5_me02.5-207_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Naoki Saito,Uncommon,Trainer,,,,,,,,,,,,,"If you go first, you may use this card during your first turn.

Search your deck for up to 3 Basic Team Rocket's Pokémon, reveal them, and put them into your hand. Then, shuffle your deck.",Supporter,,I,me02.5-208,208,Team Rocket's Proton,https://assets.tcgdex.net/en/me/me02.5/208,,https://assets.tcgdex.net/en/me/me02.5/208/low.png,images/2026-01-30_me02.5_me02.5-208_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,inose yukie,Uncommon,Trainer,,,,,,,,,,,,,"Search your deck for a Supporter card that has ""Team Rocket"" in its name, reveal it, and put it into your hand. Then, shuffle your deck.",Item,,I,me02.5-209,209,Team Rocket's Transceiver,https://assets.tcgdex.net/en/me/me02.5/209,,https://assets.tcgdex.net/en/me/me02.5/209/low.png,images/2026-01-30_me02.5_me02.5-209_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,AYUMI ODASHIMA,Uncommon,Trainer,,,,,,,,,,,,,{C} Pokémon in play (both yours and your opponent's) have no Abilities.,Stadium,,I,me02.5-210,210,Team Rocket's Watchtower,https://assets.tcgdex.net/en/me/me02.5/210,,https://assets.tcgdex.net/en/me/me02.5/210/low.png,images/2026-01-30_me02.5_me02.5-210_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Toyste Beach,Uncommon,Trainer,,,,,,,,,,,,,"The {N} Pokémon this card is attached to takes 50 less damage from attacks from your opponent's {G}, {R}, {W}, or {L} Pokémon (after applying Weakness and Resistance).",Tool,,I,me02.5-211,211,Thick Scale,https://assets.tcgdex.net/en/me/me02.5/211,,https://assets.tcgdex.net/en/me/me02.5/211/low.png,images/2026-01-30_me02.5_me02.5-211_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Studio Bora Inc.,Common,Trainer,,,,,,,,,,,,,Choose up to 2 Pokémon Tools attached to Pokémon (yours or your opponent's) and discard them.,Item,,I,me02.5-212,212,Tool Scrapper,https://assets.tcgdex.net/en/me/me02.5/212,,https://assets.tcgdex.net/en/me/me02.5/212/low.png,images/2026-01-30_me02.5_me02.5-212_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Ayaka Yoshida,Common,Trainer,,,,,,,,,,,,,"You can use this card only if you discard 2 other cards from your hand.
Search your deck for a Pokémon, reveal it, and put it into your hand. Then, shuffle your deck.",Item,,I,me02.5-213,213,Ultra Ball,https://assets.tcgdex.net/en/me/me02.5/213,,https://assets.tcgdex.net/en/me/me02.5/213/low.png,images/2026-01-30_me02.5_me02.5-213_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Teeziro,Uncommon,Trainer,,,,,,,,,,,,,Draw 3 cards.,Supporter,,J,me02.5-214,214,Urbain,https://assets.tcgdex.net/en/me/me02.5/214,,https://assets.tcgdex.net/en/me/me02.5/214/low.png,images/2026-01-30_me02.5_me02.5-214_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Cona Nitanda,Common,Trainer,,,,,,,,,,,,,Look at the top 6 cards of your deck and attach a Basic Energy card you find there to 1 of your Pokémon. Shuffle the other cards back into your deck.,Supporter,,J,me02.5-215,215,Waitress,https://assets.tcgdex.net/en/me/me02.5/215,,https://assets.tcgdex.net/en/me/me02.5/215/low.png,images/2026-01-30_me02.5_me02.5-215_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,,Uncommon,Energy,,,,,,,,,,,,,"As long as this card is attached to a Pokémon, it provides {C} Energy.

If this card is attached to a Basic Pokémon, this card provides every type of Energy but provides only 1 Energy at a time.",,Normal,I,me02.5-216,216,Prism Energy,https://assets.tcgdex.net/en/me/me02.5/216,,https://assets.tcgdex.net/en/me/me02.5/216/low.png,images/2026-01-30_me02.5_me02.5-216_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,,Uncommon,Energy,,,,,,,,,,,,,"This card can only be attached to a Team Rocket's Pokémon. If this card is attached to anything other than a Team Rocket's Pokémon, discard this card.

As long as this card is attached to a Pokémon, it provides 2 in any combination of {P} Energy and {D} Energy.",,Normal,I,me02.5-217,217,Team Rocket's Energy,https://assets.tcgdex.net/en/me/me02.5/217,,https://assets.tcgdex.net/en/me/me02.5/217/low.png,images/2026-01-30_me02.5_me02.5-217_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,buchi,Illustration rare,Pokemon,,80.0,,,,Basic,,,,,,2.0,,,,J,me02.5-218,218,Erika's Tangela,https://assets.tcgdex.net/en/me/me02.5/218,,https://assets.tcgdex.net/en/me/me02.5/218/low.png,images/2026-01-30_me02.5_me02.5-218_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Mori Yuu,Illustration rare,Pokemon,,130.0,,,,Stage2,,,,,,1.0,,,,I,me02.5-219,219,Beautifly,https://assets.tcgdex.net/en/me/me02.5/219,,https://assets.tcgdex.net/en/me/me02.5/219/low.png,images/2026-01-30_me02.5_me02.5-219_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,IKEDA Saki,Illustration rare,Pokemon,,140.0,,,,Stage2,,,,,,1.0,,,,I,me02.5-220,220,Dustox,https://assets.tcgdex.net/en/me/me02.5/220,,https://assets.tcgdex.net/en/me/me02.5/220/low.png,images/2026-01-30_me02.5_me02.5-220_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Yoko Hishida,Illustration rare,Pokemon,,30.0,,,,Basic,,,,,,0.0,,,,H,me02.5-221,221,Budew,https://assets.tcgdex.net/en/me/me02.5/221,,https://assets.tcgdex.net/en/me/me02.5/221/low.png,images/2026-01-30_me02.5_me02.5-221_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Hideki Ishikawa,Illustration rare,Pokemon,,130.0,,,,Stage1,,,,,,3.0,,,,I,me02.5-222,222,Ethan's Magcargo,https://assets.tcgdex.net/en/me/me02.5/222,,https://assets.tcgdex.net/en/me/me02.5/222/low.png,images/2026-01-30_me02.5_me02.5-222_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Yoshimi Miyoshi,Illustration rare,Pokemon,,80.0,,,,Basic,,,,,,3.0,,,,I,me02.5-223,223,Numel,https://assets.tcgdex.net/en/me/me02.5/223,,https://assets.tcgdex.net/en/me/me02.5/223/low.png,images/2026-01-30_me02.5_me02.5-223_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Dsuke,Illustration rare,Pokemon,,120.0,,,,Stage1,,,,,,1.0,,,,H,me02.5-224,224,Salazzle,https://assets.tcgdex.net/en/me/me02.5/224,,https://assets.tcgdex.net/en/me/me02.5/224/low.png,images/2026-01-30_me02.5_me02.5-224_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Yuu Nishida,Illustration rare,Pokemon,,70.0,,,,Basic,,,,,,1.0,,,,H,me02.5-225,225,Scorbunny,https://assets.tcgdex.net/en/me/me02.5/225,,https://assets.tcgdex.net/en/me/me02.5/225/low.png,images/2026-01-30_me02.5_me02.5-225_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,REND,Illustration rare,Pokemon,,70.0,,,,Basic,,,,,,1.0,,,,I,me02.5-226,226,Psyduck,https://assets.tcgdex.net/en/me/me02.5/226,,https://assets.tcgdex.net/en/me/me02.5/226/low.png,images/2026-01-30_me02.5_me02.5-226_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Dsuke,Illustration rare,Pokemon,,70.0,,,,Basic,,,,,,1.0,,,,I,me02.5-227,227,Snorunt,https://assets.tcgdex.net/en/me/me02.5/227,,https://assets.tcgdex.net/en/me/me02.5/227/low.png,images/2026-01-30_me02.5_me02.5-227_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Uninori,Illustration rare,Pokemon,,100.0,,,,Stage1,,,,,,1.0,,,,H,me02.5-228,228,Weavile,https://assets.tcgdex.net/en/me/me02.5/228,,https://assets.tcgdex.net/en/me/me02.5/228/low.png,images/2026-01-30_me02.5_me02.5-228_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Takeshi Nakamura,Illustration rare,Pokemon,,120.0,,,,Stage1,,,,,,1.0,,,,I,me02.5-229,229,Heliolisk,https://assets.tcgdex.net/en/me/me02.5/229,,https://assets.tcgdex.net/en/me/me02.5/229/low.png,images/2026-01-30_me02.5_me02.5-229_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Tonji Matsuno,Illustration rare,Pokemon,,160.0,,,,Stage2,,,,,,1.0,,,,H,me02.5-230,230,Vikavolt,https://assets.tcgdex.net/en/me/me02.5/230,,https://assets.tcgdex.net/en/me/me02.5/230/low.png,images/2026-01-30_me02.5_me02.5-230_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,mingo,Illustration rare,Pokemon,,60.0,,,,Basic,,,,,,1.0,,,,I,me02.5-231,231,Iono's Wattrel,https://assets.tcgdex.net/en/me/me02.5/231,,https://assets.tcgdex.net/en/me/me02.5/231/low.png,images/2026-01-30_me02.5_me02.5-231_low.png,True,True,True,False,False,,
